lat,lon,time,brightness
-33.91512066605701,18.423955712616745,959.0,19.2108576871142
-33.915108034062186,18.423951844612485,960.0,18.419515817901235
-33.91509554086617,18.42394774972916,961.0,16.995287844810957
-33.91508334341224,18.423943450318298,962.0,15.279075822241513
-33.91507110212932,18.423938867824827,963.0,13.211992488908178
-33.915058676707865,18.42393460605544,964.0,12.540822000385802
-33.91504633449201,18.42393081354699,965.0,11.542171826774691
-33.91503395561235,18.423927431970814,966.0,10.614379581404322
-33.91502149966856,18.42392406288416,967.0,11.200325641396605
-33.91500903154783,18.42392041456152,968.0,12.35951057339892
-33.91499663344009,18.42391688276296,968.0,12.35951057339892
-33.91498431999411,18.42391326218311,969.0,13.42213234230324
-33.914972004621106,18.423909756619203,970.0,14.37750916280864
-33.91495974564571,18.423906590184504,971.0,13.63803065923997
-33.914947482889026,18.423903217885695,972.0,12.893910349151234
-33.91493558370596,18.423899756652485,973.0,11.795234495563273
-33.914923683102636,18.423896166792176,974.0,10.910141059027778
-33.914911792395166,18.423892845461314,975.0,9.97137062355324
-33.91490002780972,18.423889503765857,976.0,9.583901005497683
-33.91488860384756,18.423886532897455,977.0,9.114434497974536
-33.91487842944609,18.423884073168562,978.0,9.041873191550923
-33.91486791537786,18.423881372463043,979.0,9.092101839795523
-33.91485635730166,18.423878229749377,980.0,9.404957802854938
-33.91484483300171,18.423875083994815,981.0,9.70778778452932
-33.91483313276612,18.42387110041916,982.0,10.58905948591821
-33.91482124219477,18.423866902390785,983.0,11.326735026041666
-33.91480961170525,18.42386242221141,984.0,12.64562644675926
-33.9147976826769,18.423857951118766,985.0,14.97993881413966
-33.91478602877474,18.423853284567528,986.0,17.977051263503085
-33.91477428283408,18.42384819985199,987.0,20.83088390962577
-33.914762750181005,18.423843230805605,988.0,20.732754087094907
-33.914750678955336,18.423838444756463,989.0,21.65589295187114
-33.91473779872541,18.423832927372384,990.0,21.742136863425927
-33.91472464449722,18.42382764421787,991.0,20.685263913001545
-33.91471179780714,18.423823931702138,992.0,18.23124572000386
-33.9146988965365,18.423820123091623,993.0,16.333733000578704
-33.91468598174705,18.423816936769857,994.0,15.23512092496142
-33.91467307480178,18.42381343592795,995.0,14.795517095871912
-33.91466065431259,18.42380924600675,996.0,14.58421676070602
-33.91464819459611,18.423804943549474,997.0,14.482845896026234
-33.91463628488488,18.423800171003062,998.0,14.626980733989198
-33.914624470585785,18.423795248288666,999.0,14.705020917727625
-33.914612742805055,18.42379066174641,1000.0,15.146218713831018
-33.91460110909761,18.423786859181412,1001.0,15.937469196084106
-33.91458978749324,18.423782530473297,1002.0,16.301720799575616
-33.9145795500856,18.423776364160513,1003.0,16.05939742476852
-33.91457139248644,18.42376893660845,1004.0,16.32624156057099
-33.914565596309934,18.4237633191496,1005.0,16.16308461130401
-33.91456344086619,18.423762503786772,1006.0,16.4148974609375
-33.9145628642223,18.423763179260625,1007.0,16.256983205536265
-33.914563861970095,18.42376485542425,1008.0,15.73552963445216
-33.914566258575604,18.423766747029436,1009.0,15.241871624228397
-33.91456925952782,18.423768758407075,1010.0,15.705709273726852
-33.914573623791775,18.42377237986544,1011.0,14.95201015142747
-33.9145779862632,18.423777074086644,1012.0,14.806528501157407
-33.914584703734455,18.42378056673629,1013.0,14.595172224633489
-33.91459397769755,18.423786704792256,1014.0,14.593113003954477
-33.91460409983394,18.423793196336185,1015.0,14.4008846330054
-33.914614239925804,18.423800494117884,1016.0,14.414172996238426
-33.91462282996977,18.42380651600552,1017.0,14.414172996238426
